anon_id,sender,sender_id,block_type,task_id,super_rule,sub_rule,response,correct,difficulty,duration,timestamp
t3,Application Decision,4_2_3_2_0,practice,p6,,,Different,False,,5460.0999999990745,2025-11-21T10:55:39.064Z
t3,First Example,4_4_0,,,,,skip,,,2739.899999999441,2025-11-21T10:55:45.011Z
t3,Inference Decision,4_4_1_0_0,practice,p1,,,Different,True,,7806.999999999069,2025-11-21T10:55:52.828Z
t3,Inference Decision,4_4_1_1_0,practice,p2,,,Different,False,,5882.499999999825,2025-11-21T10:55:59.720Z
t3,Inference Decision,4_4_1_2_0,practice,p3,,,Same,False,,10301.200000000186,2025-11-21T10:56:11.056Z
t3,Rule Reminder,4_4_2,,,,,skip,,,1100.099999999802,2025-11-21T10:56:13.171Z
t3,Application Decision,4_4_3_0_0,practice,p6,,,Same,True,,5034.000000000175,2025-11-21T10:56:18.222Z
t3,Application Decision,4_4_3_1_0,practice,p4,,,Same,True,,4533.39999999979,2025-11-21T10:56:23.771Z
t3,Application Decision,4_4_3_2_0,practice,p5,,,Different,True,,4188.999999999418,2025-11-21T10:56:28.977Z
t3,First Example,4_6_0,,,,,skip,,,5146.399999999092,2025-11-21T10:56:38.468Z
t3,Inference Decision,4_6_1_0_0,practice,p1,,,Different,True,,6094.2999999994645,2025-11-21T10:56:44.565Z
t3,Inference Decision,4_6_1_1_0,practice,p2,,,Same,True,,5497.700000000186,2025-11-21T10:56:51.069Z
t3,Inference Decision,4_6_1_2_0,practice,p3,,,Different,True,,4812.19999999943,2025-11-21T10:56:56.900Z
t3,Rule Reminder,4_6_2,,,,,skip,,,2903.599999999802,2025-11-21T10:57:00.808Z
t3,Application Decision,4_6_3_0_0,practice,p4,,,Same,True,,3481.5000000001746,2025-11-21T10:57:04.302Z
t3,Application Decision,4_6_3_1_0,practice,p6,,,Same,True,,5112.499999999825,2025-11-21T10:57:10.434Z
t3,Application Decision,4_6_3_2_0,practice,p5,,,Different,True,,4047.6999999994296,2025-11-21T10:57:15.486Z
t3,First Example,6_0_0,,,,,skip,,,10317.84399999946,2025-11-21T10:57:29.239Z
t3,Inference Decision,6_0_1_0_0,inference,0,expansion,star_step,Same,False,1,3812.099999999802,2025-11-21T10:57:33.067Z
t3,Confidence Check,6_0_1_0_1,inference,0,expansion,star_step,Very Sure,,1,3412.4999999998254,2025-11-21T10:57:36.484Z
t3,Inference Decision,6_0_1_1_0,inference,1,expansion,star_step,Same,True,1,7759.699999999837,2025-11-21T10:57:44.248Z
t3,Confidence Check,6_0_1_1_1,inference,1,expansion,star_step,Very Sure,,1,1281.9000000005472,2025-11-21T10:57:45.536Z
t3,Inference Decision,6_0_1_2_0,inference,2,expansion,plus_full,Same,False,1,8003.400000000198,2025-11-21T10:57:53.559Z
t3,Confidence Check,6_0_1_2_1,inference,2,expansion,plus_full,Very Sure,,1,1359.6000000005588,2025-11-21T10:57:54.931Z
t3,Inference Decision,6_0_1_3_0,inference,3,expansion,plus_full,Same,True,1,4418.10000000021,2025-11-21T10:57:59.356Z
t3,Confidence Check,6_0_1_3_1,inference,3,expansion,plus_full,Very Sure,,1,1057.0000000001746,2025-11-21T10:58:00.428Z
t3,Inference Decision,6_0_1_4_0,inference,4,expansion,plus_full,Same,True,1,4173.699999999837,2025-11-21T10:58:04.612Z
t3,Confidence Check,6_0_1_4_1,inference,4,expansion,plus_full,Very Sure,,1,1630.799999999057,2025-11-21T10:58:06.253Z
t3,Rule Reminder,6_0_2,,,,,skip,,,5500.69999999908,2025-11-21T10:58:11.772Z
t3,Application Decision,6_0_3_0_0,application,5,expansion,star_step,Same,True,1,7924.599999999045,2025-11-21T10:58:19.713Z
t3,Confidence Check,6_0_3_0_1,application,5,expansion,star_step,Sure,,1,2318.500000000582,2025-11-21T10:58:22.040Z
t3,Application Decision,6_0_3_1_0,application,6,expansion,diagonal_full,Same,False,3,6337.600000000559,2025-11-21T10:58:28.393Z
t3,Confidence Check,6_0_3_1_1,application,6,expansion,diagonal_full,Sure,,3,2467.899999999441,2025-11-21T10:58:30.873Z
t3,Application Decision,6_0_3_2_0,application,7,expansion,plus_step,Same,False,1,6028.600000000559,2025-11-21T10:58:36.917Z
t3,Confidence Check,6_0_3_2_1,application,7,expansion,plus_step,Sure,,1,1178.9000000005472,2025-11-21T10:58:38.100Z
t3,Application Decision,6_0_3_3_0,application,8,expansion,star_full,Same,True,1,6338.200000000186,2025-11-21T10:58:44.443Z
t3,Confidence Check,6_0_3_3_1,application,8,expansion,star_full,Sure,,1,695.2999999998137,2025-11-21T10:58:45.150Z
t3,Application Decision,6_0_3_4_0,application,9,expansion,diagonal_full,Same,False,3,5902.100000000559,2025-11-21T10:58:51.057Z
t3,Confidence Check,6_0_3_4_1,application,9,expansion,diagonal_full,Sure,,3,695.3999999997905,2025-11-21T10:58:51.767Z
t3,Score,6_0_4,,,,,skip,,,5392.999999999825,2025-11-21T10:58:57.164Z
t3,First Example,6_1_0,,,,,skip,,,3786.000000000175,2025-11-21T10:59:00.958Z
t3,Inference Decision,6_1_1_0_0,inference,10,attraction,color,Same,True,2,4513.39999999979,2025-11-21T10:59:05.485Z
t3,Confidence Check,6_1_1_0_1,inference,10,attraction,color,Very Sure,,2,1430.999999999418,2025-11-21T10:59:06.920Z
t3,Inference Decision,6_1_1_1_0,inference,11,attraction,size,Same,False,3,8380.299999999814,2025-11-21T10:59:15.318Z
t3,Confidence Check,6_1_1_1_1,inference,11,attraction,size,Very Sure,,3,1284.0999999994528,2025-11-21T10:59:16.606Z
t3,Inference Decision,6_1_1_2_0,inference,12,attraction,gravity,Different,True,1,6170.200000000536,2025-11-21T10:59:22.792Z
t3,Confidence Check,6_1_1_2_1,inference,12,attraction,gravity,Very Sure,,1,1720.5999999990454,2025-11-21T10:59:24.526Z
t3,Inference Decision,6_1_1_3_0,inference,13,attraction,gravity,Different,False,1,6864.399999999092,2025-11-21T10:59:31.403Z
t3,Confidence Check,6_1_1_3_1,inference,13,attraction,gravity,Very Sure,,1,1237.799999999057,2025-11-21T10:59:32.643Z
t3,Inference Decision,6_1_1_4_0,inference,14,attraction,color,Same,False,2,10733.400000000547,2025-11-21T10:59:43.389Z
t3,Confidence Check,6_1_1_4_1,inference,14,attraction,color,Unsure,,2,2920.199999999837,2025-11-21T10:59:46.326Z
t3,Rule Reminder,6_1_2,,,,,skip,,,4914.10000000021,2025-11-21T10:59:51.253Z
t3,Application Decision,6_1_3_0_0,application,15,attraction,color,Same,True,2,4762.999999999825,2025-11-21T10:59:56.018Z
t3,Confidence Check,6_1_3_0_1,application,15,attraction,color,Very Sure,,2,1106.7000000001865,2025-11-21T10:59:57.129Z
t3,Application Decision,6_1_3_1_0,application,16,attraction,color,Different,False,2,10957.30000000057,2025-11-21T11:00:08.096Z
t3,Confidence Check,6_1_3_1_1,application,16,attraction,color,Very Sure,,2,1166.999999999418,2025-11-21T11:00:09.272Z
t3,Application Decision,6_1_3_2_0,application,17,attraction,gravity,Different,True,1,4664.19999999943,2025-11-21T11:00:13.953Z
t3,Confidence Check,6_1_3_2_1,application,17,attraction,gravity,Very Sure,,1,1035.3999999994412,2025-11-21T11:00:14.991Z
t3,Application Decision,6_1_3_3_0,application,18,attraction,size,Same,False,3,4679.80000000057,2025-11-21T11:00:19.685Z
t3,Confidence Check,6_1_3_3_1,application,18,attraction,size,Very Sure,,3,1124.099999999802,2025-11-21T11:00:20.813Z
t3,Application Decision,6_1_3_4_0,application,19,attraction,color,Same,True,2,4644.000000000582,2025-11-21T11:00:25.466Z
t3,Confidence Check,6_1_3_4_1,application,19,attraction,color,Very Sure,,2,588.6000000002095,2025-11-21T11:00:26.061Z
t3,Score,6_1_4,,,,,skip,,,2510.399999999092,2025-11-21T11:00:28.582Z
t3,First Example,6_2_0,,,,,skip,,,11135.999999999418,2025-11-21T11:00:39.725Z
t3,Inference Decision,6_2_1_0_0,inference,20,occlusion,reversal,Same,True,2,4453.300000000512,2025-11-21T11:00:44.193Z
t3,Confidence Check,6_2_1_0_1,inference,20,occlusion,reversal,Very Sure,,2,1182.9999999997672,2025-11-21T11:00:45.389Z
t3,Inference Decision,6_2_1_1_0,inference,21,occlusion,reversal,Different,False,2,8477.199999999488,2025-11-21T11:00:53.883Z
t3,Confidence Check,6_2_1_1_1,inference,21,occlusion,reversal,Sure,,2,1297.4000000001397,2025-11-21T11:00:55.203Z
t3,Inference Decision,6_2_1_2_0,inference,22,occlusion,mirror_x,Different,True,2,3770.200000000536,2025-11-21T11:00:58.994Z
t3,Confidence Check,6_2_1_2_1,inference,22,occlusion,mirror_x,Very Unsure,,2,4757.7999999994645,2025-11-21T11:01:03.763Z
t3,Inference Decision,6_2_1_3_0,inference,23,occlusion,reversal,Different,True,3,5135.000000000233,2025-11-21T11:01:08.907Z
t3,Confidence Check,6_2_1_3_1,inference,23,occlusion,reversal,Sure,,3,2079.0999999990454,2025-11-21T11:01:11.002Z
t3,Inference Decision,6_2_1_4_0,inference,24,occlusion,reversal,Same,False,2,4163.799999999115,2025-11-21T11:01:15.170Z
t3,Confidence Check,6_2_1_4_1,inference,24,occlusion,reversal,Very Sure,,2,1296.3000000005122,2025-11-21T11:01:16.468Z
t3,Rule Reminder,6_2_2,,,,,skip,,,5011.999999999767,2025-11-21T11:01:21.484Z
t3,Application Decision,6_2_3_0_0,application,25,occlusion,reversal,Same,True,2,5734.100000000559,2025-11-21T11:01:27.223Z
t3,Confidence Check,6_2_3_0_1,application,25,occlusion,reversal,Very Sure,,2,659.4999999997672,2025-11-21T11:01:27.898Z
t3,Application Decision,6_2_3_1_0,application,26,occlusion,mirror_y,Different,True,1,5233.199999999488,2025-11-21T11:01:33.139Z
t3,Confidence Check,6_2_3_1_1,application,26,occlusion,mirror_y,Very Sure,,1,868.5999999993946,2025-11-21T11:01:34.024Z
t3,Application Decision,6_2_3_2_0,application,27,occlusion,reversal,Same,True,2,4912.999999999069,2025-11-21T11:01:38.952Z
t3,Confidence Check,6_2_3_2_1,application,27,occlusion,reversal,Very Sure,,2,1214.0999999993946,2025-11-21T11:01:40.170Z
t3,Application Decision,6_2_3_3_0,application,28,occlusion,rotate_180,Different,True,3,3344.599999999394,2025-11-21T11:01:43.534Z
t3,Confidence Check,6_2_3_3_1,application,28,occlusion,rotate_180,Very Sure,,3,1029.5000000002328,2025-11-21T11:01:44.569Z
t3,Application Decision,6_2_3_4_0,application,29,occlusion,reversal,Same,True,2,4170.800000000163,2025-11-21T11:01:48.743Z
t3,Confidence Check,6_2_3_4_1,application,29,occlusion,reversal,Very Sure,,2,857.3999999997905,2025-11-21T11:01:49.613Z
t3,Score,6_2_4,,,,,skip,,,2802.500000000582,2025-11-21T11:01:52.425Z
t3,First Example,6_3_0,,,,,skip,,,28287.700000000536,2025-11-21T11:02:20.727Z
t3,Inference Decision,6_3_1_0_0,inference,30,arithmetic,majority,Same,True,1,4249.699999999022,2025-11-21T11:02:24.989Z
t3,Confidence Check,6_3_1_0_1,inference,30,arithmetic,majority,Very Sure,,1,2466.7999999994645,2025-11-21T11:02:27.473Z
t3,Inference Decision,6_3_1_1_0,inference,31,arithmetic,majority,Same,True,2,5458.000000000582,2025-11-21T11:02:32.948Z
t3,Confidence Check,6_3_1_1_1,inference,31,arithmetic,majority,Very Sure,,2,1112.7999999991152,2025-11-21T11:02:34.069Z
t3,Inference Decision,6_3_1_2_0,inference,32,arithmetic,inversion,Different,True,1,6026.000000000233,2025-11-21T11:02:40.098Z
t3,Confidence Check,6_3_1_2_1,inference,32,arithmetic,inversion,Very Sure,,1,1166.7000000001865,2025-11-21T11:02:41.273Z
t3,Inference Decision,6_3_1_3_0,inference,33,arithmetic,inversion,Same,True,1,5787.699999999488,2025-11-21T11:02:47.077Z
t3,Confidence Check,6_3_1_3_1,inference,33,arithmetic,inversion,Very Sure,,1,1089.3999999994412,2025-11-21T11:02:48.178Z
t3,Inference Decision,6_3_1_4_0,inference,34,arithmetic,minority,Different,True,3,2895.40000000014,2025-11-21T11:02:51.085Z
t3,Confidence Check,6_3_1_4_1,inference,34,arithmetic,minority,Very Sure,,3,1007.2000000001864,2025-11-21T11:02:52.097Z
t3,Rule Reminder,6_3_2,,,,,skip,,,4265.899999999092,2025-11-21T11:02:56.372Z
t3,Application Decision,6_3_3_0_0,application,35,arithmetic,minority,Same,False,2,3492.500000000233,2025-11-21T11:02:59.882Z
t3,Confidence Check,6_3_3_0_1,application,35,arithmetic,minority,Very Sure,,2,831.7000000001863,2025-11-21T11:03:00.721Z
t3,Application Decision,6_3_3_1_0,application,36,arithmetic,majority,Same,True,1,1992.800000000163,2025-11-21T11:03:02.732Z
t3,Confidence Check,6_3_3_1_1,application,36,arithmetic,majority,Very Sure,,1,804.1000000005588,2025-11-21T11:03:03.544Z
t3,Application Decision,6_3_3_2_0,application,37,arithmetic,majority,Same,True,3,6136.500000000233,2025-11-21T11:03:09.693Z
t3,Confidence Check,6_3_3_2_1,application,37,arithmetic,majority,Very Sure,,3,696.0999999998603,2025-11-21T11:03:10.402Z
t3,Application Decision,6_3_3_3_0,application,38,arithmetic,majority,Same,True,1,4394.699999999488,2025-11-21T11:03:14.801Z
t3,Confidence Check,6_3_3_3_1,application,38,arithmetic,majority,Very Sure,,1,630.0000000005821,2025-11-21T11:03:15.436Z
t3,Application Decision,6_3_3_4_0,application,39,arithmetic,inversion,Different,True,1,9312.10000000056,2025-11-21T11:03:24.751Z
t3,Confidence Check,6_3_3_4_1,application,39,arithmetic,inversion,Very Sure,,1,956.4000000006054,2025-11-21T11:03:25.712Z
t3,Score,6_3_4,,,,,skip,,,2416.7999999991152,2025-11-21T11:03:28.140Z
t4,First Example,4_0_0,,,,,skip,,,5968.739999964251,2025-11-21T10:54:57.962Z
t4,Inference Decision,4_0_1_0_0,practice,p1,,,Different,True,,5672.599999952305,2025-11-21T10:55:03.638Z
t4,Inference Decision,4_0_1_1_0,practice,p2,,,Different,False,,3614.299999988085,2025-11-21T10:55:08.258Z
t4,Inference Decision,4_0_1_2_0,practice,p3,,,Different,True,,6153.599999952305,2025-11-21T10:55:15.416Z
t4,Rule Reminder,4_0_2,,,,,skip,,,8571.299999976152,2025-11-21T10:55:24.991Z
t4,Application Decision,4_0_3_0_0,practice,p5,,,Different,True,,11587.200000000012,2025-11-21T10:55:36.582Z
t4,Application Decision,4_0_3_1_0,practice,p6,,,Same,True,,7717.299999952316,2025-11-21T10:55:45.313Z
t4,Application Decision,4_0_3_2_0,practice,p4,,,Same,True,,4024.899999976158,2025-11-21T10:55:50.344Z
t4,First Example,4_2_0,,,,,skip,,,3788.299999976152,2025-11-21T10:55:59.018Z
t4,Inference Decision,4_2_1_0_0,practice,p1,,,Same,False,,4755.399999999994,2025-11-21T10:56:03.776Z
t4,Inference Decision,4_2_1_1_0,practice,p2,,,Same,True,,2451.099999964237,2025-11-21T10:56:07.230Z
t4,Inference Decision,4_2_1_2_0,practice,p3,,,Different,True,,3221.099999964237,2025-11-21T10:56:11.453Z
t4,Rule Reminder,4_2_2,,,,,skip,,,1192.2000000000116,2025-11-21T10:56:13.650Z
t4,Application Decision,4_2_3_0_0,practice,p5,,,Different,True,,2910.499999952328,2025-11-21T10:56:16.566Z
t4,Application Decision,4_2_3_1_0,practice,p6,,,Same,True,,1637.899999952322,2025-11-21T10:56:19.207Z
t4,Application Decision,4_2_3_2_0,practice,p4,,,Same,True,,3487.200000000012,2025-11-21T10:56:23.704Z
t4,First Example,4_4_0,,,,,skip,,,3285.299999964249,2025-11-21T10:56:29.790Z
t4,Inference Decision,4_4_1_0_0,practice,p1,,,Different,True,,3092.0,2025-11-21T10:56:32.886Z
t4,Inference Decision,4_4_1_1_0,practice,p2,,,Same,True,,2016.7999999999884,2025-11-21T10:56:35.907Z
t4,Inference Decision,4_4_1_2_0,practice,p3,,,Different,True,,4824.9999999642605,2025-11-21T10:56:41.744Z
t4,Rule Reminder,4_4_2,,,,,skip,,,1153.4999999642605,2025-11-21T10:56:43.895Z
t4,Application Decision,4_4_3_0_0,practice,p6,,,Same,True,,3307.799999964249,2025-11-21T10:56:47.208Z
t4,Application Decision,4_4_3_1_0,practice,p4,,,Same,True,,1964.69999995234,2025-11-21T10:56:50.182Z
t4,Application Decision,4_4_3_2_0,practice,p5,,,Different,True,,3720.3999999642256,2025-11-21T10:56:54.914Z
t4,First Example,6_0_0,,,,,skip,,,3944.599999964237,2025-11-21T10:57:03.106Z
t4,Inference Decision,6_0_1_0_0,inference,0,expansion,star_step,Different,True,1,3643.999999976135,2025-11-21T10:57:06.765Z
t4,Confidence Check,6_0_1_0_1,inference,0,expansion,star_step,Sure,,1,3027.199999988079,2025-11-21T10:57:09.797Z
t4,Inference Decision,6_0_1_1_0,inference,1,expansion,star_step,Same,True,1,3183.399999976158,2025-11-21T10:57:12.985Z
t4,Confidence Check,6_0_1_1_1,inference,1,expansion,star_step,Sure,,1,2648.7999999999884,2025-11-21T10:57:15.639Z
t4,Inference Decision,6_0_1_2_0,inference,2,expansion,plus_full,Different,True,1,4865.999999988067,2025-11-21T10:57:20.510Z
t4,Confidence Check,6_0_1_2_1,inference,2,expansion,plus_full,Very Unsure,,1,1328.899999976158,2025-11-21T10:57:21.844Z
t4,Inference Decision,6_0_1_3_0,inference,3,expansion,plus_full,Same,True,1,3828.5,2025-11-21T10:57:25.687Z
t4,Confidence Check,6_0_1_3_1,inference,3,expansion,plus_full,Very Sure,,1,1679.0999999761698,2025-11-21T10:57:27.371Z
t4,Inference Decision,6_0_1_4_0,inference,4,expansion,plus_full,Same,True,1,3104.59999997617,2025-11-21T10:57:30.482Z
t4,Confidence Check,6_0_1_4_1,inference,4,expansion,plus_full,Very Sure,,1,953.8999999642256,2025-11-21T10:57:31.441Z
t4,Rule Reminder,6_0_2,,,,,skip,,,3738.899999952293,2025-11-21T10:57:35.185Z
t4,Application Decision,6_0_3_0_0,application,5,expansion,star_step,Same,True,1,4323.299999976181,2025-11-21T10:57:39.513Z
t4,Confidence Check,6_0_3_0_1,application,5,expansion,star_step,Sure,,1,1572.899999976158,2025-11-21T10:57:41.091Z
t4,Application Decision,6_0_3_1_0,application,6,expansion,diagonal_full,Same,False,3,5888.999999952328,2025-11-21T10:57:46.989Z
t4,Confidence Check,6_0_3_1_1,application,6,expansion,diagonal_full,Very Sure,,3,626.3999999642256,2025-11-21T10:57:47.621Z
t4,Application Decision,6_0_3_2_0,application,7,expansion,plus_step,Same,False,1,6147.299999988056,2025-11-21T10:57:53.774Z
t4,Confidence Check,6_0_3_2_1,application,7,expansion,plus_step,Very Sure,,1,525.0999999642372,2025-11-21T10:57:54.304Z
t4,Application Decision,6_0_3_3_0,application,8,expansion,star_full,Same,True,1,4440.4999999642605,2025-11-21T10:57:58.750Z
t4,Confidence Check,6_0_3_3_1,application,8,expansion,star_full,Very Sure,,1,329.7999999999884,2025-11-21T10:57:59.084Z
t4,Application Decision,6_0_3_4_0,application,9,expansion,diagonal_full,Same,False,3,7021.299999999988,2025-11-21T10:58:06.122Z
t4,Confidence Check,6_0_3_4_1,application,9,expansion,diagonal_full,Very Sure,,3,368.5999999761698,2025-11-21T10:58:06.494Z
t4,Score,6_0_4,,,,,skip,,,42658.59999996424,2025-11-21T10:58:49.159Z
t4,First Example,6_1_0,,,,,skip,,,5523.499999988067,2025-11-21T10:58:54.687Z
t4,Inference Decision,6_1_1_0_0,inference,10,attraction,color,Same,True,2,4064.299999964249,2025-11-21T10:58:58.757Z
t4,Confidence Check,6_1_1_0_1,inference,10,attraction,color,Very Sure,,2,439.7999999880558,2025-11-21T10:58:59.202Z
t4,Inference Decision,6_1_1_1_0,inference,11,attraction,size,Different,True,3,4352.999999988067,2025-11-21T10:59:03.560Z
t4,Confidence Check,6_1_1_1_1,inference,11,attraction,size,Very Sure,,3,1058.899999976158,2025-11-21T10:59:04.624Z
t4,Inference Decision,6_1_1_2_0,inference,12,attraction,gravity,Different,True,1,5884.599999999977,2025-11-21T10:59:10.514Z
t4,Confidence Check,6_1_1_2_1,inference,12,attraction,gravity,Sure,,1,784.7999999999884,2025-11-21T10:59:11.304Z
t4,Inference Decision,6_1_1_3_0,inference,13,attraction,gravity,Same,True,1,5681.099999952305,2025-11-21T10:59:16.990Z
t4,Confidence Check,6_1_1_3_1,inference,13,attraction,gravity,Sure,,1,575.5999999999767,2025-11-21T10:59:17.570Z
t4,Inference Decision,6_1_1_4_0,inference,14,attraction,color,Same,False,2,3362.899999976158,2025-11-21T10:59:20.939Z
t4,Confidence Check,6_1_1_4_1,inference,14,attraction,color,Sure,,2,493.0999999642372,2025-11-21T10:59:21.437Z
t4,Rule Reminder,6_1_2,,,,,skip,,,3010.7999999999884,2025-11-21T10:59:24.452Z
t4,Application Decision,6_1_3_0_0,application,15,attraction,color,Same,True,2,428.7999999880558,2025-11-21T10:59:24.886Z
t4,Confidence Check,6_1_3_0_1,application,15,attraction,color,Sure,,2,1406.5999999761698,2025-11-21T10:59:26.298Z
t4,Application Decision,6_1_3_1_0,application,16,attraction,color,Same,True,2,3652.8999999880903,2025-11-21T10:59:29.956Z
t4,Confidence Check,6_1_3_1_1,application,16,attraction,color,Sure,,2,957.2000000000116,2025-11-21T10:59:30.918Z
t4,Application Decision,6_1_3_2_0,application,17,attraction,gravity,Same,False,1,2529.69999995234,2025-11-21T10:59:33.453Z
t4,Confidence Check,6_1_3_2_1,application,17,attraction,gravity,Very Sure,,1,596.2999999642489,2025-11-21T10:59:34.055Z
t4,Application Decision,6_1_3_3_0,application,18,attraction,size,Same,False,3,9274.69999995234,2025-11-21T10:59:43.335Z
t4,Confidence Check,6_1_3_3_1,application,18,attraction,size,Very Unsure,,3,970.699999964214,2025-11-21T10:59:44.311Z
t4,Application Decision,6_1_3_4_0,application,19,attraction,color,Same,True,2,4721.4999999642605,2025-11-21T10:59:49.038Z
t4,Confidence Check,6_1_3_4_1,application,19,attraction,color,Very Sure,,2,538.2999999999884,2025-11-21T10:59:49.581Z
t4,Score,6_1_4,,,,,skip,,,5301.899999964226,2025-11-21T10:59:54.890Z
t4,First Example,6_2_0,,,,,skip,,,9860.899999952291,2025-11-21T11:00:04.756Z
t4,Inference Decision,6_2_1_0_0,inference,20,occlusion,reversal,Same,True,2,2998.0999999523046,2025-11-21T11:00:07.759Z
